# # comment:                                                     FEFF 9.9.1  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:101.456857
# # sites:
# # POT  SCF 100  7.0000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.271 Rnm= 1.355 K  shell
# # Pot 1 Z=29 Rmt= 1.264 Rnm= 1.351
# # Pot 2 Z= 1 Rmt= 0.788 Rnm= 0.890
# # Pot 3 Z=34 Rmt= 1.048 Rnm= 1.258
# # Pot 4 Z= 8 Rmt= 0.924 Rnm= 1.066
# # Gam_ch=1.729E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-4.558E+00eV kf=2.328E+00 Vint=-1.469E+01eV Rs_int= 1.558
# FMS rfms= 9.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           2.4467E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    8983.224     -8.368  -1.000  5.08687E-02  6.09546E-02 -1.00858E-02
    8983.523     -8.069  -0.960  5.41303E-02  6.56099E-02 -1.14796E-02
    8983.810     -7.783  -0.920  5.77081E-02  7.08025E-02 -1.30944E-02
    8984.084     -7.508  -0.880  6.16452E-02  7.66131E-02 -1.49679E-02
    8984.346     -7.246  -0.840  6.59921E-02  8.31360E-02 -1.71439E-02
    8984.596     -6.996  -0.800  7.08069E-02  9.04805E-02 -1.96736E-02
    8984.834     -6.759  -0.760  7.61567E-02  9.87723E-02 -2.26156E-02
    8985.059     -6.533  -0.720  8.21175E-02  1.08154E-01 -2.60362E-02
    8985.273     -6.320  -0.680  8.87730E-02  1.18782E-01 -3.00088E-02
    8985.474     -6.118  -0.640  9.62115E-02  1.30823E-01 -3.46110E-02
    8985.663     -5.929  -0.600  1.04519E-01  1.44439E-01 -3.99202E-02
    8985.839     -5.753  -0.560  1.13768E-01  1.59773E-01 -4.60049E-02
    8986.004     -5.588  -0.520  1.23996E-01  1.76908E-01 -5.29120E-02
    8986.156     -5.436  -0.480  1.35180E-01  1.95828E-01 -6.06484E-02
    8986.297     -5.295  -0.440  1.47206E-01  2.16367E-01 -6.91608E-02
    8986.425     -5.167  -0.400  1.59847E-01  2.38163E-01 -7.83161E-02
    8986.541     -5.052  -0.360  1.72751E-01  2.60644E-01 -8.78927E-02
    8986.644     -4.948  -0.320  1.85480E-01  2.83070E-01 -9.75897E-02
