# # comment:                                                     FEFF 9.9.1  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF 100  7.0000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.233 Rnm= 1.336 K  shell
# # Pot 1 Z=29 Rmt= 1.233 Rnm= 1.336
# # Pot 2 Z=52 Rmt= 1.222 Rnm= 1.438
# # Pot 3 Z= 8 Rmt= 0.955 Rnm= 1.090
# # Gam_ch=1.729E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-4.628E+00eV kf=2.240E+00 Vint=-1.493E+01eV Rs_int= 1.619
# FMS rfms= 9.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           2.4431E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    8983.268     -8.438  -1.000  4.59813E-02  6.04544E-02 -1.44731E-02
    8983.567     -8.140  -0.960  4.87487E-02  6.50477E-02 -1.62990E-02
    8983.853     -7.853  -0.920  5.17734E-02  7.01691E-02 -1.83957E-02
    8984.127     -7.579  -0.880  5.50900E-02  7.58978E-02 -2.08078E-02
    8984.389     -7.317  -0.840  5.87392E-02  8.23264E-02 -2.35871E-02
    8984.639     -7.067  -0.800  6.27678E-02  8.95619E-02 -2.67941E-02
    8984.877     -6.829  -0.760  6.72297E-02  9.77279E-02 -3.04982E-02
    8985.103     -6.603  -0.720  7.21860E-02  1.06964E-01 -3.47777E-02
    8985.316     -6.390  -0.680  7.77039E-02  1.17423E-01 -3.97195E-02
    8985.517     -6.189  -0.640  8.38543E-02  1.29270E-01 -4.54154E-02
    8985.706     -6.000  -0.600  9.07062E-02  1.42663E-01 -5.19566E-02
    8985.883     -5.823  -0.560  9.83175E-02  1.57740E-01 -5.94229E-02
    8986.048     -5.658  -0.520  1.06719E-01  1.74585E-01 -6.78661E-02
    8986.200     -5.506  -0.480  1.15895E-01  1.93182E-01 -7.72869E-02
    8986.340     -5.366  -0.440  1.25757E-01  2.13366E-01 -8.76090E-02
    8986.468     -5.238  -0.400  1.36127E-01  2.34782E-01 -9.86555E-02
    8986.584     -5.122  -0.360  1.46731E-01  2.56871E-01 -1.10140E-01
    8986.688     -5.018  -0.320  1.57220E-01  2.78903E-01 -1.21683E-01
    8986.779     -4.927  -0.280  1.67217E-01  3.00073E-01 -1.32856E-01
    8986.858     -4.848  -0.240  1.76369E-01  3.19605E-01 -1.43235E-01
    8986.925     -4.781  -0.200  1.84394E-01  3.36854E-01 -1.52459E-01
    8986.980     -4.726  -0.160  1.91097E-01  3.51352E-01 -1.60255E-01
    8987.023     -4.683  -0.120  1.96359E-01  3.62802E-01 -1.66444E-01
    8987.053     -4.653  -0.080  2.00117E-01  3.71045E-01 -1.70928E-01
    8987.078     -4.628   0.000  2.03077E-01  3.77663E-01 -1.74585E-01
    8987.133     -4.573   0.120  2.09973E-01  3.92561E-01 -1.82588E-01
    8987.175     -4.531   0.160  2.15345E-01  4.04137E-01 -1.88792E-01
    8987.230     -4.476   0.200  2.22184E-01  4.18885E-01 -1.96701E-01
    8987.297     -4.409   0.240  2.30388E-01  4.36583E-01 -2.06194E-01
    8987.377     -4.330   0.280  2.39795E-01  4.56846E-01 -2.17052E-01
    8987.468     -4.238   0.320  2.50177E-01  4.79100E-01 -2.28922E-01
    8987.572     -4.134   0.360  2.61297E-01  5.02657E-01 -2.41360E-01
    8987.687     -4.019   0.400  2.72932E-01  5.26769E-01 -2.53837E-01
    8987.815     -3.891   0.440  2.84924E-01  5.50795E-01 -2.65871E-01
    8987.956     -3.750   0.480  2.97142E-01  5.74179E-01 -2.77037E-01
    8988.108     -3.598   0.520  3.09567E-01  5.96574E-01 -2.87007E-01
    8988.273     -3.433   0.560  3.22290E-01  6.17850E-01 -2.95560E-01
    8988.449     -3.257   0.600  3.35444E-01  6.37949E-01 -3.02505E-01
    8988.638     -3.068   0.640  3.49152E-01  6.56923E-01 -3.07771E-01
    8988.840     -2.867   0.680  3.63471E-01  6.74891E-01 -3.11420E-01
    8989.053     -2.653   0.720  3.78293E-01  6.91949E-01 -3.13656E-01
    8989.278     -2.428   0.760  3.93491E-01  7.08254E-01 -3.14763E-01
    8989.516     -2.190   0.800  4.08726E-01  7.23869E-01 -3.15143E-01
    8989.766     -1.940   0.840  4.23570E-01  7.38905E-01 -3.15336E-01
    8990.028     -1.678   0.880  4.37795E-01  7.53436E-01 -3.15641E-01
    8990.303     -1.403   0.920  4.52374E-01  7.67517E-01 -3.15143E-01
    8990.589     -1.117   0.960  4.70016E-01  7.81170E-01 -3.11154E-01
    8990.888     -0.818   1.000  4.94421E-01  7.94466E-01 -3.00045E-01
    8991.199     -0.507   1.040  5.28333E-01  8.07383E-01 -2.79049E-01
    8991.522     -0.184   1.080  5.71816E-01  8.19949E-01 -2.48133E-01
    8991.857      0.151   1.120  6.21105E-01  8.32148E-01 -2.11043E-01
    8992.205      0.498   1.160  6.69845E-01  8.44016E-01 -1.74172E-01
    8992.564      0.858   1.200  7.12830E-01  8.55506E-01 -1.42676E-01
    8992.936      1.230   1.240  7.50297E-01  8.66646E-01 -1.16349E-01
    8993.320      1.614   1.280  7.84835E-01  8.77402E-01 -9.25667E-02
    8993.716      2.010   1.320  8.15605E-01  8.87775E-01 -7.21708E-02
    8994.125      2.419   1.360  8.41646E-01  8.97729E-01 -5.60832E-02
    8994.545      2.839   1.400  8.67249E-01  9.07286E-01 -4.00365E-02
    8994.978      3.272   1.440  8.99234E-01  9.16425E-01 -1.71906E-02
    8995.423      3.717   1.480  9.39558E-01  9.25126E-01  1.44320E-02
    8995.880      4.174   1.520  9.87061E-01  9.33391E-01  5.36698E-02
