# # comment:                                                     FEFF 9.9.1  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF 100  7.0000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.274 Rnm= 1.360 K  shell
# # Pot 1 Z=29 Rmt= 1.274 Rnm= 1.360
# # Pot 2 Z= 1 Rmt= 0.737 Rnm= 0.856
# # Pot 3 Z=34 Rmt= 1.112 Rnm= 1.337
# # Pot 4 Z= 8 Rmt= 0.918 Rnm= 1.075
# # Gam_ch=1.729E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-4.744E+00eV kf=2.273E+00 Vint=-1.427E+01eV Rs_int= 1.596
# FMS rfms= 9.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.950  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           2.4419E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    8983.227     -8.554  -1.000  4.63528E-02  6.00869E-02 -1.37341E-02
    8983.526     -8.255  -0.960  4.89779E-02  6.46484E-02 -1.56705E-02
    8983.812     -7.969  -0.920  5.18027E-02  6.97336E-02 -1.79309E-02
    8984.087     -7.694  -0.880  5.48464E-02  7.54208E-02 -2.05744E-02
    8984.349     -7.432  -0.840  5.81301E-02  8.18015E-02 -2.36714E-02
    8984.599     -7.182  -0.800  6.16773E-02  8.89818E-02 -2.73045E-02
    8984.836     -6.945  -0.760  6.55136E-02  9.70836E-02 -3.15700E-02
    8985.062     -6.719  -0.720  6.96663E-02  1.06245E-01 -3.65785E-02
    8985.275     -6.506  -0.680  7.41640E-02  1.16618E-01 -4.24536E-02
    8985.476     -6.304  -0.640  7.90348E-02  1.28363E-01 -4.93278E-02
    8985.665     -6.115  -0.600  8.43035E-02  1.41638E-01 -5.73349E-02
    8985.842     -5.939  -0.560  8.99867E-02  1.56580E-01 -6.65938E-02
    8986.007     -5.774  -0.520  9.60855E-02  1.73270E-01 -7.71849E-02
    8986.159     -5.622  -0.480  1.02576E-01  1.91693E-01 -8.91166E-02
    8986.299     -5.481  -0.440  1.09399E-01  2.11685E-01 -1.02286E-01
    8986.427     -5.353  -0.400  1.16449E-01  2.32896E-01 -1.16447E-01
    8986.543     -5.238  -0.360  1.23573E-01  2.54772E-01 -1.31199E-01
    8986.647     -5.134  -0.320  1.30579E-01  2.76593E-01 -1.46013E-01
    8986.738     -5.043  -0.280  1.37259E-01  2.97560E-01 -1.60302E-01
    8986.818     -4.963  -0.240  1.43407E-01  3.16908E-01 -1.73501E-01
    8986.885     -4.896  -0.200  1.48849E-01  3.33998E-01 -1.85149E-01
    8986.939     -4.841  -0.160  1.53450E-01  3.48364E-01 -1.94914E-01
    8986.982     -4.799  -0.120  1.57113E-01  3.59713E-01 -2.02600E-01
    8987.013     -4.768  -0.080  1.59773E-01  3.67883E-01 -2.08110E-01
    8987.037     -4.744   0.000  1.61937E-01  3.74443E-01 -2.12506E-01
    8987.092     -4.689   0.120  1.66848E-01  3.89217E-01 -2.22369E-01
    8987.135     -4.646   0.160  1.70671E-01  4.00703E-01 -2.30033E-01
    8987.189     -4.591   0.200  1.75576E-01  4.15320E-01 -2.39744E-01
    8987.256     -4.524   0.240  1.81609E-01  4.32891E-01 -2.51282E-01
    8987.336     -4.445   0.280  1.88745E-01  4.53023E-01 -2.64278E-01
    8987.427     -4.354   0.320  1.96952E-01  4.75131E-01 -2.78178E-01
    8987.531     -4.250   0.360  2.06276E-01  4.98562E-01 -2.92287E-01
    8987.647     -4.134   0.400  2.16836E-01  5.22604E-01 -3.05767E-01
